transaction_id,customer_id,timestamp,merchant,category,channel,city,country,payment_method,status,amount_raw,currency,coupon_code,device,is_refund,notes
TX4330795336,1046,2024-04-23 00:11:38,amazon,Food,in_store, Lyon ,FR,card,completed,"11,51EUR",EUR,WELCOME10,iOS,0,
TX2313921013,1400,2024-06-21 02:47:22,Airbnb,Travel,mobile, Nice ,FR,paypal,completed,21.55,EUR,,iOS,0,
TX3308680908,1105,2024-06-03 14:07:32,Carrefour,Food,in_store, Nice ,FR,apple_pay,completed,-26.07,EUR,SPRING15,Android,1,
TX4593668347,1133,09/03/2024 20:27:25,Zara,Entertainment,in_store,Lyon ,FR,bank_transfer,completed,"28,15 €",EUR,,Android,0,
TX9092448028,1172,2024-02-29 06:09:16,Carrefour,Transport,in_store, Strasbourg ,FR,google_pay,completed,32.52,EUR,welcome10,iOS,0,
TX5305685780,1096,2024-05-20 06:44:13, Amazon ,Food,online,lyon,FR,google_pay,completed,,USD,,Desktop,0,VIP customer
TX6528727562,1477,2024-01-23 12:06:47, Boulanger ,Food,mobile,toulouse,FR,google_pay,completed,16.2,EUR,STUD3NT5,,0,
TX1299110187,1048,08/04/2024 08:48:07,Amazon,Retail,online,Bordeaux,FR,bank_transfer,completed,16.28,EUR,,iOS,0,
TX1576060405,1105,2024-03-17 23:44:08,DELIVEROO,Food,in_store, Nantes ,FR,apple_pay,completed,58.59,EUR,VIP20,Desktop,0,
TX9444993704,1123,2024-02-03 06:30:31,Zara,Groceries,in_store, Nice ,FR,google_pay,completed,38.96,EUR, VIP20 ,Android,0,
TX8544860314,1046,22/04/2024 04:38:53,Starbucks,Retail,in_store,strasbourg,FR,google_pay,completed,19.41,EUR,,Android,0,
TX5406765855,1137,2024-02-28 08:57:59,Carrefour,Transport,in_store, Nice ,FR,card,failed,-23.0,EUR,,Android,1,
TX2803584328,1102,2024-02-03 18:41:42,IKEA,Subscription,in_store, Paris ,FR,bank_transfer,completed,,EUR,FR33SHIP,Desktop,0,
TX1361580590,1187,2024-04-28 21:08:31,DECATHLON,Entertainment,in_store, Bordeaux ,FR,google_pay,completed,25.0,EUR,FREESHIP,iOS,0,
TX9778139665,1084,2024-02-01 16:53:50,SPOTIFY,Transport,in_store, Toulouse ,FR,paypal,pending,"32,58  eur ",EUR,,Android,0,
TX1051050590,1516,2024-05-02 11:01:24,DECATHLON,Groceries,in_store,strasbourg,FR,google_pay,pending,112.28,USD,,iOS,0,—
TX3138830067,1432,2024-01-30 12:01:34,Carrefour,Subscription,online,Nantes,IT,apple_pay,completed,27.49,EUR,,iOS,0,VIP customer
TX7155126755,1354,2024-03-20 03:01:49,Apple Store,Subscription,in_store,bordeaux,BE,card,completed,36.51,EUR, STUDENT5 ,Android,0,
TX9441084304,1326,2024-05-27 01:18:46,Netflix,Food,mobile, Nantes ,FR,bank_transfer,completed,8.92,EUR,STUDENT5,iOS,0,
TX2053533782,1381,2024-02-11 14:43:26,Just Eat,Entertainment,online,Lyon ,FR,apple_pay,completed,"18,34EUR",EUR,,Desktop,0,
TX7965018989,1517,19/05/2024 16:59:53, Boulanger ,Food,online,Toulouse,BE,paypal,completed,51.28,EUR,,Android,0,
TX3985913176,1073,2024-05-11 09:17:19, IKEA ,Food,mobile,Lille,FR,apple_pay,completed,"-31,23  eur ",EUR,,iOS,1,
TX7117465837,1292,2024-06-13 06:48:21,Decathlon,Groceries,online,Niza,FR,card,failed,1.76,EUR,,Desktop,0,
TX1869699073,1105,2024-01-31 17:38:14,deliveroo,Groceries,in_store,Niza,FR,bank_transfer,completed,36.76,EUR,FREESHIP,Android,0,
TX8783351441,1248,2024-05-10 03:37:42, Uber ,Entertainment,in_store,Nice,FR,paypal,completed,77.55,EUR,W3LCOM310,Desktop,0,
TX7365015404,1494,2024-06-19 11:22:22,H&M,Entertainment,in_store,Strasbourg,FR,paypal,completed,7.41,EUR,,iOS,0,
TX9600416554,1347,2024-05-18 20:51:55,Amazon,Entertainment,online,Niza,FR,google_pay,completed,61.05,EUR,,iOS,0,
TX5521772417,1348,2024-02-04 04:45:46, Uber ,Transport,in_store,Lyon,ES,apple_pay,completed,4.65,EUR,,Desktop,0,
TX8989221971,1052,2024-05-29 15:12:00,just eat,Retail,in_store,Lille,FR,card,completed,43.07,EUR,,Tablet,0,fraud? check
TX5863587645,1445,2024-01-20 12:44:25, McDonald's ,Food,in_store,,FR,apple_pay,completed,-24.41,EUR,welcome10,Android,1,
TX5615102672,1393,2024-04-17 04:04:17, Fnac ,,in_store,toulouse,FR,card,completed,"5,99 €",EUR,,iOS,0, late delivery 
TX1851493790,1196,2024-03-31 13:43:30,Netflix,Entertainment,mobile, Lille ,FR,paypal,completed,32.06,EUR,,Desktop,0,fraud? check
TX8327525292,1183,2024-04-06 15:45:17, TotalEnergies ,Transport,mobile,strasbourg,IT,apple_pay,completed,48.94,EUR,,iOS,0,
TX4709822669,1317,2024-04-04 13:23:32,McDonald's,Groceries,online,Strasbourg,DE,card,completed,30.52,EUR, SPRING15 ,Desktop,0,
TX6400225398,1417,2024-01-06 17:29:24, Netflix ,Retail,online,montpellier,FR,paypal,completed,34.84,EUR,,iOS,0,
TX6856224658,1276,2024-04-02 11:47:11,Leclerc,Groceries,online, Marseille ,DE,card,completed,19.16,EUR,,iOS,0,
TX7973301718,1471,19/06/2024 11:41:57,McDonald's,Travel,mobile, Nice ,DE,bank_transfer,completed,"€8,03",EUR,W3LCOM310,iOS,0,
TX6178098815,1112,2024-03-20 11:21:48,Deliveroo,Entertainment,online,montpellier,FR,apple_pay,completed,37.16,EUR,,iOS,0,
TX6579194933,1379,2024-02-20 09:33:21,Zara,Retail,in_store, Lyon ,FR,apple_pay,completed,70.1,EUR,VIP20,Desktop,0, late delivery 
TX5686791980,1453,2024-06-30 01:21:04, Starbucks ,Entertainment,in_store,Nice,FR,card,completed,"48,32 €",EUR,,Android,0,
TX6525565506,1388,2024-01-19 00:23:56,uber,Groceries,in_store,lyon,FR,bank_transfer,pending,,EUR,vip20,iOS,0,
TX4998061119,1183,2024-03-29 12:04:24,decathlon,Food,in_store, Nantes ,FR,card,completed,-9.89,EUR, VIP20 ,iOS,1,—
TX7987703634,1255,03/04/2024 07:01:37,APPLE STORE,Entertainment,online, Montpellier ,FR,apple_pay,completed,14.77,EUR,,iOS,0,
TX8294565230,1256,2024-03-27 23:40:13,Just Eat,Entertainment,in_store, Bordeaux ,BE,google_pay,completed,9.43,EUR,,Android,0,VIP customer
TX5653968162,1169,2024-06-16 18:05:55,Apple Store,Food,online,montpellier,FR,apple_pay,completed,-25.19,EUR, SPRING15 ,Android,1,
TX2319652353,1073,2024-03-17 18:16:26,Airbnb,Entertainment,online,strasbourg,FR,apple_pay,completed,31.06,EUR,,iOS,0,fraud? check
TX4361481751,1102,26/06/2024 03:22:52, Deliveroo ,Food,online, Paris ,IT,apple_pay,completed,-10.4,EUR,,Desktop,1,VIP customer
TX8559448025,1351,2024-01-13 03:53:41,Netflix,Food,mobile,Toulouse,FR,paypal,completed,39.11,EUR,,Android,0,
TX9250741018,1123,2024-05-13 13:50:00,TotalEnergies,Subscription,online, Toulouse ,FR,card,completed,"€35,19",EUR, SPRING15 ,,0,
TX3403477015,1435,2024-04-17 22:02:03, Deliveroo ,Food,online,Bordeaux,FR,bank_transfer,completed,17.66,EUR,WELCOME10,Android,0,
TX9469923401,1435,2024-02-13 18:42:16,DELIVEROO,Groceries,online, Marseille ,FR,card,completed,"22,12 €",EUR,,iOS,0,
TX3490419184,1225,2024-02-11 11:45:47, Airbnb ,Retail,online, Strasbourg ,FR,paypal,completed,7.61,EUR,,iOS,0,
TX9269891583,1200,2024-05-10 23:33:47,Fnac,Retail,online,Lyon,FR,paypal,completed,20.1,EUR, WELCOME10 ,Tablet,0,—
TX9418919733,1537,2024-04-26 01:04:33,,Groceries,in_store,paris,FR,paypal,completed,24.64,EUR, STUDENT5 ,iOS,0,
TX5543487178,1006,2024-04-21 05:35:24,starbucks,Food,in_store, Nantes ,FR,card,completed,27.15,EUR,VIP20,Android,0,
TX9554969387,1141,2024-01-10 06:02:25,Deliveroo,Entertainment,in_store,Toulouse,FR,google_pay,completed,30.79,EUR,,Android,0,
TX5943451292,1379,2024-04-18 19:33:10,Airbnb,Retail,mobile,montpellier,FR,google_pay,failed,28.4,EUR,,Android,0, late delivery 
TX4410012591,1480,27/06/2024 14:41:54,TotalEnergies,Transport,online, Nice ,ES,card,completed,20.93,EUR, VIP20 ,Android,0,
TX8291435546,1252,2024-01-04 03:40:03,IKEA,Groceries,in_store,Nice,ES,bank_transfer,completed,29.13,EUR, WELCOME10 ,Desktop,0,
TX1976698913,1396,2024-03-26 08:36:50, Zara ,Entertainment,in_store,Lyon ,FR,paypal,completed,44.76,EUR,,iOS,0, late delivery 
TX2949895614,1119,30/03/2024 23:26:28,Spotify,Transport,in_store,Montpellier,FR,paypal,completed,"23,17  eur ",EUR,,Desktop,0,
TX2919250949,1509,12/06/2024 05:01:37,,Subscription,online, Toulouse ,FR,apple_pay,completed,29.68,EUR,,Tablet,0,
TX6598661756,1320,2024-02-21 11:28:15,IKEA,Food,online,Bordeaux,FR,card,completed,21.94,EUR,,iOS,0,
TX7379855425,1407,2024-03-27 13:15:03,TotalEnergies,Groceries,online,toulouse,FR,bank_transfer,completed,"€16,64",EUR,,iOS,0,—
TX8536828720,1096,10/05/2024 12:41:40,netflix,Entertainment,online,Marseile,FR,card,completed,33.57,USD,freeship,,0,—
TX9098757680,1272,2024-01-11 23:31:29, Just Eat ,Utilities,in_store,Niza,FR,bank_transfer,completed,17.58,EUR,,iOS,0,fraud? check
TX8875427647,1400,25/05/2024 19:09:28,Amazon - Marketplace,Retail,online, Marseille ,FR,apple_pay,completed,30.93,EUR,,Android,0,duplicate
TX7137951371,1227,29/05/2024 15:25:42,,Entertainment,mobile,Montpellier,FR,paypal,completed,24.95,USD,FREESHIP,iOS,0,
TX9233440096,1528,2024-05-10 23:25:04,AMAZON.FR,Retail,mobile,Paris,ES,apple_pay,completed,20.44,EUR,,Android,0,VIP customer
TX3479900874,1456,2024-04-27 23:15:58, Boulanger ,Transport,online, Toulouse ,FR,google_pay,completed,20.15,EUR,,Desktop,0,fraud? check
TX7527483335,1070,2024-05-16 01:33:52,BOULANGER,Entertainment,mobile, Bordeaux ,FR,bank_transfer,completed,"18,09 €",EUR,welcome10,Desktop,0,fraud? check
TX1690006885,1462,2024-05-22 06:42:52,Spotify,Groceries,in_store,toulouse,FR,paypal,completed,,EUR,vip20,Android,0,duplicate
TX2127055822,1210,not_a_date, Carrefour ,Food,online, Toulouse ,FR,bank_transfer,completed,30.87,EUR,,iOS,0,
TX3035099296,1323,not_a_date,Netflix,Transport,mobile,Bordeaux,FR,apple_pay,completed,,EUR,,Android,0,
TX1924090681,1224,2024-03-24 00:03:13,netflix,Entertainment,online,bordeaux,FR,bank_transfer,completed,"40,85  eur ",EUR,,Android,0,duplicate
TX9690992618,1386,2024-04-26 02:30:27,Leclerc,Utilities,online,Toulouse,FR,apple_pay,completed,17.83,EUR, FREESHIP ,Android,0,
TX5196198064,1236,2024-02-05 03:24:50,Decathlon,Entertainment,online, Lille ,DE,google_pay,completed,,EUR, SPRING15 ,Android,0,
TX9160339243,1254,2024-06-04 20:00:28,CARREFOUR,Transport,in_store, Lille ,FR,google_pay,completed,19.53,EUR,,Tablet,0,
TX5289687531,1320,20/05/2024 05:36:07,DELIVEROO,Entertainment,online, Montpellier ,FR,bank_transfer,completed,14.51,EUR,,iOS,0,
TX7297085699,1120,not_a_date,CARREFOUR,Transport,in_store,Marseille,FR,apple_pay,completed,13.51,EUR,,iOS,0,
TX3895433163,1234,2024-02-30 10:00:00,CARREFOUR,Food,mobile,bordeaux,FR,bank_transfer,completed,8.67,EUR,,Desktop,0,
TX9555989075,1027,2024-03-04 06:38:18,SNCF,Food,mobile,montpellier,FR,card,completed,"61,53EUR",EUR,,Android,0,
TX1314050156,1032,2024-03-20 03:58:07,Decathlon,Transport,mobile, Nantes ,ES,paypal,pending,55.85,EUR,,iOS,0,
TX7276641230,1359,2024-04-30 13:55:44, Uber ,Entertainment,online, Nantes ,DE,card,completed,35.18,EUR,FREESHIP,,0,
TX9553419935,1152,2024-05-21 14:27:21, Leclerc ,Retail,in_store,Marseille,BE,google_pay,completed,14.33,EUR,,Android,0,
TX8093337667,1368,2024-05-02 06:39:32,Airbnb,Travel,mobile,Marseile,FR,apple_pay,chargeback,72.73,EUR, VIP20 ,Android,0,—
TX8448366510,1417,2024-06-18 05:56:46,Airbnb,Transport,online,bordeaux,FR,apple_pay,pending,19.87,EUR,,Desktop,0,
TX3692467179,1365,23/06/2024 19:50:36,IKEA,Retail,mobile,Toulouse,FR,apple_pay,completed,20.88,EUR,,Android,0,
TX5066631910,1231,08/05/2024 07:01:40,TotalEnergies,Utilities,in_store,lyon,FR,apple_pay,completed,"58,11EUR",EUR,,Android,0, late delivery 
TX2225628373,1309,2024-02-30 10:00:00,McDonald's,Transport,mobile, Nice ,FR,google_pay,completed,36.43,EUR,WELCOME10,iOS,0,
TX4387650088,1430,19/04/2024 00:43:57,McDonald’s,Food,online,Bordeaux,FR,apple_pay,completed,91.9,EUR,,Android,0,—
TX1075917413,1188,2024/99/99, Just Eat ,Food,online,bordeaux,FR,bank_transfer,completed,28.48 USD,USD,,Android,0,
TX8008926450,1229,2024-04-24 11:53:38,Starbucks,Groceries,mobile,nantes,FR,paypal,completed,19.33 USD,USD,,Desktop,0,
TX9577111124,1133,2024-05-27 19:21:10,just eat,Subscription,online,lyon,FR,apple_pay,completed,16.99,EUR,,Android,0,
TX7307644155,1110,2024-03-08 05:14:38,DELIVEROO,Food,mobile,toulouse,FR,google_pay,completed,8.1,EUR,,iOS,0,
TX8292678342,1036,2024-04-02 01:10:10,AMAZON,Entertainment,online,strasbourg,FR,google_pay,completed,20.76,EUR,,Desktop,0,
TX5621227528,1038,09/01/2024 07:20:24, Decathlon ,Retail,online,Montpellier,FR,card,completed,48.75,EUR,,iOS,0,—
TX2725016232,1081,2024-05-14 01:21:03,leclerc,Entertainment,in_store, Lyon ,IT,google_pay,completed,"35,14EUR",EUR,,Desktop,0,—
TX7487339153,1422,2024-03-30 03:40:38,Amazon,Transport,mobile,Niza,DE,paypal,pending,24.83,EUR,,Desktop,0,—
TX3693554243,1345,2024-03-24 16:00:38,ZARA,Utilities,in_store, Nantes ,FR,apple_pay,completed,13.5,EUR, WELCOME10 ,Android,0, late delivery 
TX5135725042,1048,2024-04-06 21:39:26, Spotify ,Retail,in_store,Paris,FR,bank_transfer,completed,28.11,EUR,,Android,0,
TX9106010601,1422,2024-02-09 05:16:57,apple store,Entertainment,online,nice,FR,apple_pay,completed,45.05,EUR,,iOS,0,
TX4356434192,1412,2024-04-18 19:55:18,MCDONALD'S,Travel,online, Lille ,FR,bank_transfer,completed,31.77,EUR,,Android,0,VIP customer
TX3604325658,1499,2024-05-15 15:03:00,APPLE STORE,Entertainment,in_store, Toulouse ,FR,apple_pay,completed,27.11,EUR,,iOS,0,
TX1285250533,1532,2024-03-04 15:23:07,AIRBNB,Groceries,in_store, Nantes ,FR,bank_transfer,completed,15.21,EUR,,Android,0,VIP customer
TX7313111859,1046,2024-01-24 20:53:08,Zara,Groceries,mobile, Lyon ,FR,google_pay,completed,41.28,EUR,,iOS,0,
TX2936979270,1287,2024-03-11 09:42:01,mcdonald's,Subscription,online,Lyon,FR,bank_transfer,completed,"€3,75",EUR,FREESHIP,Android,0, late delivery 
TX6754749680,1447,2024-02-06 03:24:48,uber* eats,Entertainment,online, Nice ,FR,paypal,completed,30.87,EUR,FR33SHIP,iOS,0,—
TX4299437564,1131,2024-03-09 01:21:59,AIRBNB,Entertainment,in_store,paris,FR,card,completed,114.69,EUR,,iOS,0,
TX8089081160,1328,2024-04-24 01:58:16,Boulanger,Retail,in_store,Paris,FR,bank_transfer,completed,"9,92 €",EUR, WELCOME10 ,Android,0,duplicate
TX9009050326,1049,2024-01-21 15:18:27,Airbnb,Retail,in_store, Marseille ,FR,apple_pay,completed,21.22,EUR,,Desktop,0,—
TX3121329146,1165,2024-05-16 00:04:27, Boulanger ,Entertainment,online, Paris ,ES,bank_transfer,completed,24.42,EUR,,iOS,0,
TX8130799904,1538,2024-02-10 21:06:44, Just Eat ,Utilities,mobile,Nantes,FR,card,completed,18.59,EUR,SPRING15,Android,0,
TX2375324085,1399,2024-06-11 19:59:47,deliveroo,Transport,online, Nantes ,ES,bank_transfer,completed,45.69,EUR,,Desktop,0, late delivery 
TX2268346107,1143,13/05/2024 07:18:50,Uber,Groceries,in_store, Nantes ,FR,apple_pay,completed,32.57,EUR,,Android,0,
TX4856010871,1544,2024-02-19 14:39:27,CARREFOUR,Subscription,online,lyon,FR,card,completed,26.88,EUR,,Android,0,
TX3920585511,1111,2024-04-12 12:10:42,Just Eat,Transport,online,paris,FR,google_pay,completed,39.58,EUR,,iOS,0,
TX9884419938,1208,2024-01-21 03:38:36, H&M ,Subscription,online, Strasbourg ,FR,apple_pay,completed,24.78,EUR,,iOS,0,
TX8235810854,1244,19/01/2024 03:39:40,STARBUCKS,Travel,online,Nice,FR,bank_transfer,completed,165.33,EUR,,iOS,0,
TX9012131975,1345,2024-06-23 00:00:41, TotalEnergies ,Food,online, Lyon ,FR,google_pay,completed,26.86,USD,,,0,VIP customer
TX2223978911,1144,2024-05-26 01:01:11,Uber,Groceries,online, Toulouse ,FR,bank_transfer,completed,27.58,USD,,iOS,0,—
TX7425648610,1143,2024-01-29 02:31:12,Airbnb,Groceries,in_store,Lille,FR,bank_transfer,completed,8.79,EUR,,iOS,0,
TX6438558752,1368,21/02/2024 10:47:11,Uber,Groceries,in_store,Lille,FR,apple_pay,completed,"17,71 €",EUR,,iOS,0,duplicate
TX1893153257,1112,05/02/2024 23:24:33,TOTALENERGIES,Entertainment,online,bordeaux,FR,google_pay,failed,48.83,EUR,,Desktop,0,
TX8142972346,1078,2024-03-12 22:03:50,Starbucks,Food,online,paris,FR,paypal,completed,11.01,EUR, SPRING15 ,Android,0,
TX8684036208,1082,2024-02-23 00:31:37,totalenergies,Entertainment,in_store,Toulouse,FR,bank_transfer,completed,-6.72,EUR, WELCOME10 ,Desktop,1,—
TX9226836964,1180,2024-02-29 16:58:40,leclerc,Groceries,online,nice,FR,paypal,completed,"25,01  eur ",EUR,,Android,0,—
TX9458384826,1017,01/13/2024 12:00,SNCF VOYAGES,Groceries,online, Nice ,FR,bank_transfer,completed,55.84,EUR,VIP20,Desktop,0,
TX1970295122,1019,2024-02-04 09:47:09,Airbnb,Entertainment,online,nice,FR,apple_pay,completed,25.16,EUR,,Tablet,0,duplicate
TX8939550590,1398,09/06/2024 16:10:54,Boulanger,Groceries,online, Nantes ,ES,bank_transfer,completed,20.05,EUR,SPRING15,Android,0,—
TX9508240171,1297,2024-05-12 10:22:53,sncf,Food,in_store, Montpellier ,ES,card,pending,8.04,EUR,,,0,
TX7217147754,1080,2024-05-18 10:03:53,Zara,Transport,in_store,strasbourg,FR,paypal,completed,32.18,EUR, WELCOME10 ,Tablet,0,
TX2654662023,1140,31/01/2024 20:16:35,IKEA,Entertainment,online, Paris ,FR,paypal,completed,,EUR,,iOS,0,fraud? check
TX4607539040,1371,2024-05-08 21:13:55,SNCF,Food,online,Lyon,FR,google_pay,completed,8.42,EUR,,Android,0,
TX1810992203,1441,2024-06-01 04:43:03,Starbucks,Retail,online, Lille ,FR,card,completed,48.46,EUR,,Android,0, late delivery 
TX1038218009,1478,2024-02-01 21:11:19,UBER *TRIP,Travel,mobile,Nantes,FR,paypal,completed,38.84,EUR,SPRING15,Desktop,0,
TX9280558759,1119,2024-05-16 17:34:56,Deliveroo,Travel,online, Montpellier ,FR,card,completed,"48,39  eur ",EUR,STUD3NT5,Desktop,0,
TX9751045685,1465,2024-03-06 02:21:27, IKEA ,Groceries,online, Montpellier ,DE,paypal,completed,-34.82,USD,,Desktop,1,
TX9273636013,1234,2024-05-23 08:08:45,Spotify,Groceries,in_store,París,FR,bank_transfer,completed,36.31,USD,,iOS,0,
TX3285663246,1164,2024-03-28 01:40:21, Uber ,Travel,online,paris,IT,bank_transfer,completed,-33.53,EUR,VIP20,Desktop,1,
TX6589998373,1317,2024-05-26 00:02:50, Leclerc ,Food,online,paris,FR,paypal,completed,41.31,EUR,,iOS,0,—
TX5497278624,1068,2024-01-27 19:57:23,uber,Utilities,mobile,Lille,FR,google_pay,completed,8.24,EUR,FR33SHIP,Android,0, late delivery 
TX5464428143,1254,2024-03-11 19:30:05,netflix,Groceries,in_store,strasbourg,FR,apple_pay,completed,"€9,97",EUR,,iOS,0,
TX4855004396,1243,19/02/2024 18:20:27, Zara ,Subscription,online,Bordeaux,FR,paypal,completed,"15,77EUR",EUR,,Desktop,0,VIP customer
TX9470624099,1327,2024-02-15 04:51:16,sncf,Subscription,online, Lille ,FR,google_pay,completed,"22,69 €",EUR,,Desktop,0,
TX8118004561,1099,2024-02-26 02:47:57,Carrefour,Transport,in_store, Lyon ,FR,paypal,failed,30.97,EUR,freeship,iOS,0,
TX8621817105,1034,2024-03-10 14:28:13,Zara,Groceries,online, Bordeaux ,FR,apple_pay,completed,29.81,USD,,Desktop,0,
TX1311496078,1205,2024-01-24 03:56:32,H&M,Entertainment,in_store,montpellier,FR,card,completed,47.96,EUR,,Desktop,0,
TX4707551503,1540,2024-05-08 16:32:11,Boulanger,Entertainment,online, Bordeaux ,FR,bank_transfer,completed,"48,87EUR",EUR,spring15,iOS,0,
TX6381804384,1312,2024-04-10 03:26:48,Boulanger,Transport,online,Toulouse,FR,bank_transfer,completed,-14.54,EUR,VIP20,Android,1,VIP customer
TX6928493594,1301,2024-05-30 22:14:58,MCDONALD'S,Groceries,online,nice,FR,bank_transfer,completed,28.31,EUR, SPRING15 ,iOS,0,—
TX9053917947,1354,2024-05-08 07:33:46,Just Eat,Travel,online, Paris ,FR,apple_pay,completed,"-14,75 €",EUR,,iOS,1,
TX2503026288,1279,2024-01-28 03:01:19,McDonald's,Transport,in_store,montpellier,FR,paypal,completed,21.91,EUR,SPRING15,Desktop,0,
TX1810330422,1120,2024-01-13 17:27:40, Leclerc ,Travel,in_store, Nantes ,FR,apple_pay,completed,-29.76,EUR,vip20,iOS,1,VIP customer
TX9038789777,1541,17/03/2024 22:49:40,Amazon,Transport,online,Lyon,ES,apple_pay,completed,"€3,17",EUR,,Android,0,duplicate
TX5559573175,1125,2024-03-28 13:32:44,mcdonald's,Travel,online, Bordeaux ,BE,paypal,completed,104.25,EUR,,iOS,0,
TX5852940067,1352,2024-02-13 17:24:39,APPLE STORE,Transport,in_store,Nantes,BE,paypal,completed,,EUR, STUDENT5 ,iOS,0,—
TX9010005927,1476,2024-05-22 08:41:53,H&M,Groceries,online,Nice,FR,paypal,completed,"17,16 €",EUR,,Android,0,
TX7748289750,1362,2024-04-15 20:21:07,Leclerc,Travel,in_store,nantes,FR,bank_transfer,completed,77.98,EUR,,Android,0,
TX7576790402,1519,2024-05-16 03:13:14,Leclerc,Transport,online, Bordeaux ,FR,google_pay,completed,"19,92  eur ",EUR,,Desktop,0,
TX2674256150,1097,2024-01-20 20:09:27,H&M,Transport,in_store,marseille,FR,card,completed,26.56,EUR,,iOS,0,VIP customer
TX6592692632,1353,2024-05-28 08:14:20,TOTALENERGIES,Entertainment,online, Lille ,FR,paypal,completed,18.32,EUR,STUDENT5,Android,0,
TX5050641043,1050,07/02/2024 12:12:10,Uber,Retail,online,Lille,FR,bank_transfer,completed,66.1,EUR,STUD3NT5,Desktop,0,
TX6499373487,1306,2024-03-22 13:54:53,Decathlon,Food,in_store, Montpellier ,FR,paypal,completed,23.03,EUR,,Android,0,—
TX6181094598,1100,2024-03-20 23:10:29,Amazon - Marketplace,Groceries,online,Nantes,FR,bank_transfer,completed,26.83,EUR,SPRING15,Desktop,0,VIP customer
TX1236519774,1361,2024-05-29 08:11:35, Leclerc ,Subscription,online, Toulouse ,FR,google_pay,completed,50.51,USD,SPRING15,iOS,0, late delivery 
TX4094878648,1179,2024-02-20 09:15:58,AMAZON.FR,Groceries,online, Nantes ,FR,bank_transfer,completed,-34.85,EUR,,Desktop,1, late delivery 
TX5120228863,1070,2024-02-13 19:36:33,uber,Travel,online,Toulouse,BE,bank_transfer,completed,23.75,EUR,,Android,0,
TX5501997294,1476,2024-03-02 19:29:44,Carrefour,Food,mobile, Bordeaux ,FR,google_pay,completed,-47.76,USD,,Desktop,1,fraud? check
TX1895223426,1493,06/03/2024 16:01:13,TotalEnergies,Transport,online, Paris ,FR,bank_transfer,completed,-112.52,EUR, STUDENT5 ,iOS,1,—
TX9086850111,1093,03/02/2024 01:36:09,Netflix,Retail,online,montpellier,FR,apple_pay,pending,29.68,EUR,vip20,iOS,0,duplicate
TX4008841234,1114,02/02/2024 02:19:15,uber,Retail,online,Marseile,FR,bank_transfer,completed,,EUR,,Android,0,
TX5404797778,1020,2024-02-12 02:29:12,Fnac,Food,mobile, Lille ,FR,google_pay,completed,"€27,18",EUR,WELCOME10,Android,0,fraud? check
TX6973546728,1368,2024-03-26 01:58:20,LECLERC,Food,mobile,lyon,FR,card,completed,53.85,USD, SPRING15 ,iOS,0,fraud? check
TX7471734724,1491,03/03/2024 11:46:39,AMAZON.FR,Retail,mobile,París,FR,card,completed,17.12,EUR,,iOS,0,
TX4402247639,1122,2024-03-12 08:31:05,UBER *TRIP,Food,mobile,Marseile,FR,apple_pay,completed,20.76,EUR,,iOS,0,
TX2162015436,1248,2024-05-10 20:50:11,SNCF,Groceries,mobile,Nantes,FR,card,failed,9.75,EUR,FREESHIP,iOS,0,
TX2865859022,1388,2024-02-13 20:22:10,zara,Food,mobile, Paris ,FR,card,completed,12.06,EUR,welcome10,iOS,0,
TX2485466716,1243,2024-06-14 14:24:33, Apple Store ,Entertainment,online, Lille ,ES,google_pay,completed,"17,98EUR",EUR,,Desktop,0,
TX3197240240,1414,16/05/2024 19:46:40,Leclerc,Subscription,in_store,Nice,FR,card,completed,"23,72 €",EUR,SPRING15,Tablet,0,
TX6432816981,1414,2024-02-01 19:02:02,Deliveroo,Travel,online,Marseille,FR,apple_pay,failed,70.91,EUR,,Android,0,
TX5821829383,1407,2024-02-27 02:52:57,TOTALENERGIES,Groceries,mobile, Nantes ,FR,google_pay,completed,"€33,84",EUR,,iOS,0,
TX2517674030,1393,2024-02-03 09:45:07,Amazon,Food,online,Toulouse,FR,bank_transfer,pending,14.19,EUR,,iOS,0,
TX7133648538,1235,2024-02-19 15:36:33,IKEA,Retail,in_store,marseille,FR,apple_pay,completed,15.85,EUR,,Desktop,0,VIP customer
TX1573342293,1216,07/03/2024 12:29:17,Just Eat,Food,online,toulouse,FR,paypal,completed,55.97,EUR,,Tablet,0, late delivery 
TX9186463195,1333,2024-01-24 19:43:44, H&M ,Transport,in_store, Strasbourg ,FR,google_pay,completed,-48.23,EUR,,iOS,1,VIP customer
TX6095717485,1058,2024-01-03 15:02:55,HandM,Food,in_store, Lyon ,FR,paypal,pending,-24.95,EUR,,iOS,1,
TX6313755923,1328,2024-03-20 20:46:23,Uber,Groceries,in_store,Strasbourg,FR,card,completed,18.81,EUR,VIP20,iOS,0,duplicate
TX3573044572,1017,2024-05-07 13:55:43,Spotify,Utilities,mobile,montpellier,FR,apple_pay,pending,"48,18 €",EUR,spring15,Android,0,fraud? check
TX5604733026,1396,2024-02-25 03:20:57,Airbnb,Entertainment,online,montpellier,FR,paypal,completed,13.52,EUR,student5,iOS,0,VIP customer
TX4836315615,1332,2024-06-05 14:28:34, H&M ,Groceries,in_store,Bordeaux,FR,card,pending,-31.04,USD,,Desktop,1,fraud? check
TX9556718013,1274,2024-03-08 04:59:01,AMAZON,Food,mobile,nantes,FR,google_pay,completed,95.93,EUR,,iOS,0,
